,ORA,CONSUNTIVO,PREVISIONE,DATA
8,09:00,"45,888","46,245",21/11/2017
9,10:00,"47,314","48,173",21/11/2017
10,11:00,"47,196","48,116",21/11/2017
11,12:00,"46,907","47,813",21/11/2017
12,13:00,"44,209","44,894",21/11/2017
13,14:00,"43,753","44,188",21/11/2017
14,15:00,"45,015","45,553",21/11/2017
15,16:00,"45,896","45,575",21/11/2017
16,17:00,"47,784","47,259",21/11/2017
17,18:00,"50,394","50,456",21/11/2017
18,19:00,"49,302","49,827",21/11/2017
19,20:00,"47,963","48,527",21/11/2017
20,21:00,"45,211","45,647",21/11/2017
21,22:00,"40,820","41,379",21/11/2017
22,23:00,"36,145","36,736",21/11/2017
23,24:00,"32,295","32,753",21/11/2017
24,Totale:,"958,100","964,953",21/11/2017
0,01:00,"29,146","28,187",10/09/2019
1,02:00,"27,519","26,696",10/09/2019
2,03:00,"26,796","26,070",10/09/2019
3,04:00,"26,623","25,971",10/09/2019
4,05:00,"26,816","26,491",10/09/2019
5,06:00,"28,406","27,871",10/09/2019
6,07:00,"33,034","32,537",10/09/2019
7,08:00,"37,895","37,611",10/09/2019
8,09:00,"43,096","42,904",10/09/2019
9,10:00,"45,114","45,029",10/09/2019
10,11:00,"45,340","46,337",10/09/2019
11,12:00,"45,357","46,909",10/09/2019
12,13:00,"43,475","43,621",10/09/2019
13,14:00,"43,133","43,233",10/09/2019
14,15:00,"44,145","44,117",10/09/2019
15,16:00,"44,409","44,101",10/09/2019
16,17:00,"44,702","44,409",10/09/2019
17,18:00,"43,279","42,960",10/09/2019
18,19:00,"42,192","41,491",10/09/2019
19,20:00,"42,998","42,352",10/09/2019
20,21:00,"43,086","42,624",10/09/2019
21,22:00,"40,059","39,706",10/09/2019
22,23:00,"35,999","35,725",10/09/2019
23,24:00,"32,902","32,331",10/09/2019
24,Totale:,"915,521","909,283",10/09/2019
0,01:00,"28,910","29,068",14/03/2017
1,02:00,"27,106","27,379",14/03/2017
2,03:00,"25,955","26,401",14/03/2017
3,04:00,"25,473","25,574",14/03/2017
4,05:00,"26,187","25,942",14/03/2017
5,06:00,"28,094","27,656",14/03/2017
6,07:00,"33,050","32,390",14/03/2017
7,08:00,"39,561","38,775",14/03/2017
8,09:00,"44,781","44,101",14/03/2017
9,10:00,"46,402","45,283",14/03/2017
10,11:00,"46,484","45,793",14/03/2017
11,12:00,"46,173","45,741",14/03/2017
12,13:00,"43,586","43,220",14/03/2017
13,14:00,"43,196","42,253",14/03/2017
14,15:00,"43,870","43,504",14/03/2017
15,16:00,"44,092","44,183",14/03/2017
16,17:00,"43,573","43,123",14/03/2017
17,18:00,"43,126","42,939",14/03/2017
18,19:00,"45,439","44,328",14/03/2017
19,20:00,"47,013","46,501",14/03/2017
20,21:00,"44,668","44,184",14/03/2017
21,22:00,"40,856","41,325",14/03/2017
22,23:00,"36,166","36,700",14/03/2017
23,24:00,"32,462","32,689",14/03/2017
24,Totale:,"926,223","919,052",14/03/2017
0,01:00,"35,551","36,336",27/06/2017
1,02:00,"33,253","34,127",27/06/2017
2,03:00,"31,899","32,617",27/06/2017
3,04:00,"31,247","31,977",27/06/2017
4,05:00,"31,367","31,898",27/06/2017
5,06:00,"31,957","32,229",27/06/2017
6,07:00,"35,382","34,695",27/06/2017
7,08:00,"41,064","40,351",27/06/2017
8,09:00,"47,088","46,386",27/06/2017
9,10:00,"50,006","50,038",27/06/2017
10,11:00,"51,292","51,535",27/06/2017
11,12:00,"53,266","52,842",27/06/2017
12,13:00,"50,876","51,341",27/06/2017
13,14:00,"50,355","51,174",27/06/2017
14,15:00,"52,332","52,706",27/06/2017
15,16:00,"52,656","53,032",27/06/2017
16,17:00,"52,288","52,945",27/06/2017
17,18:00,"50,371","51,621",27/06/2017
18,19:00,"48,652","49,645",27/06/2017
19,20:00,"47,702","48,607",27/06/2017
20,21:00,"46,328","46,906",27/06/2017
21,22:00,"45,996","46,028",27/06/2017
22,23:00,"43,376","43,409",27/06/2017
23,24:00,"40,079","40,026",27/06/2017
24,Totale:,"1,054,383","1,062,471",27/06/2017
0,01:00,"29,509","30,329",30/11/2019
1,02:00,"27,520","27,861",30/11/2019
2,03:00,"26,450","26,555",30/11/2019
3,04:00,"26,005","25,924",30/11/2019
4,05:00,"25,990","25,875",30/11/2019
5,06:00,"26,927","26,413",30/11/2019
6,07:00,"29,795","29,106",30/11/2019
7,08:00,"33,046","32,491",30/11/2019
8,09:00,"36,217","35,691",30/11/2019
9,10:00,"38,262","37,889",30/11/2019
10,11:00,"38,254","38,870",30/11/2019
11,12:00,"37,333","38,658",30/11/2019
12,13:00,"35,400","37,506",30/11/2019
13,14:00,"34,469","35,947",30/11/2019
14,15:00,"33,711","34,911",30/11/2019
15,16:00,"33,702","34,468",30/11/2019
16,17:00,"35,290","36,890",30/11/2019
17,18:00,"38,322","39,426",30/11/2019
18,19:00,"38,708","39,635",30/11/2019
19,20:00,"38,685","39,187",30/11/2019
20,21:00,"36,706","37,423",30/11/2019
21,22:00,"34,023","34,781",30/11/2019
22,23:00,"31,342","32,251",30/11/2019
23,24:00,"28,917","29,872",30/11/2019
24,Totale:,"794,583","807,959",30/11/2019
0,01:00,"29,139","29,877",18/02/2017
1,02:00,"27,030","27,779",18/02/2017
2,03:00,"25,891","26,531",18/02/2017
3,04:00,"25,452","25,860",18/02/2017
4,05:00,"25,494","25,628",18/02/2017
5,06:00,"26,194","26,393",18/02/2017
6,07:00,"29,090","29,044",18/02/2017
7,08:00,"32,155","32,181",18/02/2017
8,09:00,"35,293","35,199",18/02/2017
9,10:00,"37,806","37,395",18/02/2017
10,11:00,"38,137","37,763",18/02/2017
11,12:00,"37,865","37,252",18/02/2017
12,13:00,"36,467","35,536",18/02/2017
13,14:00,"34,580","33,833",18/02/2017
14,15:00,"33,167","32,844",18/02/2017
15,16:00,"33,104","32,476",18/02/2017
16,17:00,"32,983","32,859",18/02/2017
17,18:00,"34,453","34,519",18/02/2017
18,19:00,"38,920","39,021",18/02/2017
19,20:00,"39,335","39,927",18/02/2017
20,21:00,"36,810","37,627",18/02/2017
21,22:00,"33,643","34,435",18/02/2017
22,23:00,"30,991","31,506",18/02/2017
23,24:00,"28,696","29,064",18/02/2017
24,Totale:,"782,695","784,549",18/02/2017
0,01:00,"25,819","26,955",17/08/2018
1,02:00,"24,340","25,179",17/08/2018
2,03:00,"23,240","23,887",17/08/2018
3,04:00,"22,685","23,093",17/08/2018
4,05:00,"22,637","22,816",17/08/2018
5,06:00,"23,482","23,477",17/08/2018
6,07:00,"24,434","24,343",17/08/2018
7,08:00,"26,623","26,158",17/08/2018
8,09:00,"29,735","29,466",17/08/2018
9,10:00,"31,908","31,975",17/08/2018
10,11:00,"32,904","33,132",17/08/2018
11,12:00,"33,568","34,088",17/08/2018
12,13:00,"34,528","34,161",17/08/2018
13,14:00,"33,877","33,060",17/08/2018
14,15:00,"32,991","32,701",17/08/2018
15,16:00,"33,168","33,089",17/08/2018
16,17:00,"34,141","33,170",17/08/2018
17,18:00,"34,513","33,416",17/08/2018
18,19:00,"34,749","33,502",17/08/2018
19,20:00,"35,123","33,931",17/08/2018
20,21:00,"36,085","35,026",17/08/2018
21,22:00,"34,706","34,332",17/08/2018
22,23:00,"32,101","31,764",17/08/2018
23,24:00,"29,584","29,093",17/08/2018
24,Totale:,"726,941","721,814",17/08/2018
0,01:00,"23,334","23,401",23/12/2019
1,02:00,"21,408","21,525",23/12/2019
2,03:00,"20,641","20,411",23/12/2019
3,04:00,"20,437","19,971",23/12/2019
4,05:00,"20,938","20,255",23/12/2019
5,06:00,"22,693","21,618",23/12/2019
6,07:00,"27,384","25,759",23/12/2019
7,08:00,"32,990","30,741",23/12/2019
8,09:00,"36,615","34,874",23/12/2019
9,10:00,"38,324","37,809",23/12/2019
10,11:00,"37,796","38,335",23/12/2019
11,12:00,"37,625","38,210",23/12/2019
12,13:00,"36,698","39,073",23/12/2019
13,14:00,"36,101","38,168",23/12/2019
14,15:00,"35,736","37,998",23/12/2019
15,16:00,"35,805","37,879",23/12/2019
16,17:00,"36,919","36,962",23/12/2019
17,18:00,"39,267","39,081",23/12/2019
18,19:00,"38,756","38,540",23/12/2019
19,20:00,"38,381","37,693",23/12/2019
20,21:00,"36,555","35,695",23/12/2019
21,22:00,"33,830","33,066",23/12/2019
22,23:00,"30,288","29,737",23/12/2019
23,24:00,"26,753","26,333",23/12/2019
24,Totale:,"765,274","763,134",23/12/2019
0,01:00,"27,086","27,253",18/12/2017
1,02:00,"25,224","25,254",18/12/2017
2,03:00,"24,433","24,144",18/12/2017
3,04:00,"24,146","23,775",18/12/2017
4,05:00,"24,578","24,252",18/12/2017
5,06:00,"27,142","26,476",18/12/2017
6,07:00,"34,627","33,276",18/12/2017
7,08:00,"42,324","41,347",18/12/2017
8,09:00,"47,947","46,484",18/12/2017
9,10:00,"50,211","49,358",18/12/2017
10,11:00,"50,293","49,620",18/12/2017
11,12:00,"49,442","49,363",18/12/2017
12,13:00,"47,133","47,530",18/12/2017
13,14:00,"46,707","47,300",18/12/2017
14,15:00,"47,808","48,414",18/12/2017
15,16:00,"48,499","49,220",18/12/2017
16,17:00,"50,125","49,818",18/12/2017
17,18:00,"52,234","52,466",18/12/2017
18,19:00,"50,894","51,405",18/12/2017
19,20:00,"49,588","49,949",18/12/2017
20,21:00,"46,954","47,123",18/12/2017
21,22:00,"43,596","43,945",18/12/2017
22,23:00,"38,702","39,328",18/12/2017
23,24:00,"34,896","35,133",18/12/2017
24,Totale:,"984,589","982,233",18/12/2017
0,01:00,"29,826","29,665",18/10/2019
1,02:00,"28,139","27,755",18/10/2019
2,03:00,"27,664","26,751",18/10/2019
3,04:00,"27,554","26,457",18/10/2019
4,05:00,"27,515","26,872",18/10/2019
5,06:00,"29,337","28,887",18/10/2019
6,07:00,"35,065","34,131",18/10/2019
7,08:00,"40,813","40,001",18/10/2019
8,09:00,"44,688","43,741",18/10/2019
9,10:00,"45,616","45,034",18/10/2019
10,11:00,"45,080","44,705",18/10/2019
11,12:00,"44,488","44,373",18/10/2019
12,13:00,"42,526","42,726",18/10/2019
13,14:00,"42,368","42,457",18/10/2019
14,15:00,"43,647","42,688",18/10/2019
15,16:00,"43,887","42,749",18/10/2019
16,17:00,"43,440","42,394",18/10/2019
17,18:00,"42,352","42,031",18/10/2019
18,19:00,"43,776","42,156",18/10/2019
19,20:00,"44,921","44,737",18/10/2019
20,21:00,"42,151","42,832",18/10/2019
21,22:00,"39,104","39,850",18/10/2019
22,23:00,"35,632","36,663",18/10/2019
23,24:00,"32,576","33,268",18/10/2019
24,Totale:,"922,165","912,923",18/10/2019
0,01:00,"31,593","31,075",07/06/2018
1,02:00,"29,786","29,396",07/06/2018
2,03:00,"28,784","28,464",07/06/2018
3,04:00,"28,253","27,929",07/06/2018
4,05:00,"28,378","28,064",07/06/2018
5,06:00,"28,818","28,918",07/06/2018
6,07:00,"32,716","32,579",07/06/2018
7,08:00,"39,365","38,841",07/06/2018
8,09:00,"44,654","44,141",07/06/2018
9,10:00,"46,403","47,180",07/06/2018
10,11:00,"46,574","47,275",07/06/2018
11,12:00,"47,297","47,833",07/06/2018
12,13:00,"45,150","45,405",07/06/2018
13,14:00,"44,792","44,839",07/06/2018
14,15:00,"45,165","45,653",07/06/2018
15,16:00,"46,207","45,918",07/06/2018
16,17:00,"46,273","45,660",07/06/2018
17,18:00,"45,160","44,799",07/06/2018
18,19:00,"43,902","42,876",07/06/2018
19,20:00,"43,154","42,112",07/06/2018
20,21:00,"42,529","41,847",07/06/2018
21,22:00,"41,802","41,692",07/06/2018
22,23:00,"38,526","38,777",07/06/2018
23,24:00,"35,319","35,431",07/06/2018
24,Totale:,"950,600","946,704",07/06/2018
0,01:00,"25,607","25,531",01/10/2018
1,02:00,"24,536","24,314",01/10/2018
2,03:00,"23,959","23,479",01/10/2018
3,04:00,"23,804","23,441",01/10/2018
4,05:00,"24,244","24,056",01/10/2018
5,06:00,"26,368","26,222",01/10/2018
6,07:00,"32,482","32,113",01/10/2018
7,08:00,"37,909","38,258",01/10/2018
8,09:00,"42,303","42,913",01/10/2018
9,10:00,"44,062","44,893",01/10/2018
10,11:00,"44,062","44,379",01/10/2018
11,12:00,"44,039","44,179",01/10/2018
12,13:00,"42,541","42,258",01/10/2018
13,14:00,"42,392","41,855",01/10/2018
14,15:00,"44,527","43,500",01/10/2018
15,16:00,"44,859","44,284",01/10/2018
16,17:00,"44,506","44,397",01/10/2018
17,18:00,"43,189","43,807",01/10/2018
18,19:00,"42,333","43,107",01/10/2018
19,20:00,"44,394","45,162",01/10/2018
20,21:00,"42,696","44,116",01/10/2018
21,22:00,"39,548","41,050",01/10/2018
22,23:00,"35,782","37,126",01/10/2018
23,24:00,"32,765","33,523",01/10/2018
24,Totale:,"892,907","897,963",01/10/2018
0,01:00,"26,114","26,310",01/03/2020
1,02:00,"24,379","24,539",01/03/2020
2,03:00,"23,334","23,410",01/03/2020
3,04:00,"22,743","22,827",01/03/2020
4,05:00,"22,776","22,779",01/03/2020
5,06:00,"23,060","23,169",01/03/2020
6,07:00,"24,063","24,341",01/03/2020
7,08:00,"24,913","24,875",01/03/2020
8,09:00,"27,096","26,942",01/03/2020
9,10:00,"29,644","29,134",01/03/2020
10,11:00,"31,093","30,506",01/03/2020
11,12:00,"31,889","31,121",01/03/2020
12,13:00,"31,950","30,068",01/03/2020
13,14:00,"30,225","29,013",01/03/2020
14,15:00,"29,861","28,537",01/03/2020
15,16:00,"29,891","29,055",01/03/2020
16,17:00,"29,699","29,265",01/03/2020
17,18:00,"31,006","30,324",01/03/2020
18,19:00,"34,230","34,045",01/03/2020
19,20:00,"35,796","35,844",01/03/2020
20,21:00,"34,588","34,922",01/03/2020
21,22:00,"32,418","32,982",01/03/2020
22,23:00,"30,041","30,372",01/03/2020
23,24:00,"27,720","27,594",01/03/2020
24,Totale:,"688,529","681,974",01/03/2020
0,01:00,"24,811","25,088",02/11/2018
1,02:00,"23,187","23,544",02/11/2018
2,03:00,"22,204","22,586",02/11/2018
3,04:00,"21,995","22,227",02/11/2018
4,05:00,"22,389","22,524",02/11/2018
5,06:00,"23,960","24,136",02/11/2018
6,07:00,"28,196","27,957",02/11/2018
7,08:00,"31,459","31,400",02/11/2018
8,09:00,"35,057","35,281",02/11/2018
9,10:00,"37,164","37,519",02/11/2018
10,11:00,"37,708","37,329",02/11/2018
11,12:00,"37,945","36,999",02/11/2018
12,13:00,"36,606","36,768",02/11/2018
13,14:00,"36,031","36,601",02/11/2018
14,15:00,"36,089","37,101",02/11/2018
15,16:00,"36,224","37,491",02/11/2018
16,17:00,"36,919","38,053",02/11/2018
17,18:00,"39,261","39,270",02/11/2018
18,19:00,"39,784","40,656",02/11/2018
19,20:00,"39,360","40,276",02/11/2018
20,21:00,"37,283","37,946",02/11/2018
21,22:00,"34,518","35,151",02/11/2018
22,23:00,"31,541","32,300",02/11/2018
23,24:00,"28,901","29,319",02/11/2018
24,Totale:,"778,592","787,522",02/11/2018
0,01:00,"33,840","36,607",29/06/2017
1,02:00,"31,858","34,262",29/06/2017
2,03:00,"30,472","32,829",29/06/2017
3,04:00,"30,042","32,008",29/06/2017
4,05:00,"30,028","31,861",29/06/2017
5,06:00,"30,335","32,229",29/06/2017
6,07:00,"33,454","34,925",29/06/2017
7,08:00,"39,133","40,320",29/06/2017
8,09:00,"44,285","46,507",29/06/2017
9,10:00,"46,956","49,853",29/06/2017
10,11:00,"47,743","50,925",29/06/2017
11,12:00,"48,443","51,918",29/06/2017
12,13:00,"47,175","50,933",29/06/2017
13,14:00,"46,947","50,890",29/06/2017
14,15:00,"47,872","51,309",29/06/2017
15,16:00,"47,890","51,446",29/06/2017
16,17:00,"47,828","48,897",29/06/2017
17,18:00,"46,203","47,656",29/06/2017
18,19:00,"44,553","45,513",29/06/2017
19,20:00,"43,511","44,439",29/06/2017
20,21:00,"42,283","43,720",29/06/2017
21,22:00,"42,243","43,509",29/06/2017
22,23:00,"39,604","41,209",29/06/2017
23,24:00,"36,693","38,027",29/06/2017
24,Totale:,"979,391","1,031,792",29/06/2017
0,01:00,"28,774","28,875",23/05/2017
1,02:00,"27,050","26,833",23/05/2017
2,03:00,"26,222","25,727",23/05/2017
3,04:00,"25,971","25,357",23/05/2017
4,05:00,"26,231","25,667",23/05/2017
5,06:00,"26,927","26,572",23/05/2017
6,07:00,"30,488","29,783",23/05/2017
7,08:00,"36,787","35,895",23/05/2017
8,09:00,"41,384","40,702",23/05/2017
9,10:00,"43,337","42,565",23/05/2017
10,11:00,"43,676","42,903",23/05/2017
11,12:00,"43,889","43,373",23/05/2017
12,13:00,"41,822","41,570",23/05/2017
13,14:00,"41,710","40,818",23/05/2017
14,15:00,"43,085","42,290",23/05/2017
15,16:00,"43,573","42,700",23/05/2017
16,17:00,"43,429","42,753",23/05/2017
17,18:00,"42,371","41,484",23/05/2017
18,19:00,"40,391","39,977",23/05/2017
19,20:00,"40,047","39,787",23/05/2017
20,21:00,"39,990","39,705",23/05/2017
21,22:00,"39,542","39,323",23/05/2017
22,23:00,"35,895","35,673",23/05/2017
23,24:00,"32,628","32,081",23/05/2017
24,Totale:,"885,219","872,413",23/05/2017
0,01:00,"32,447","33,150",08/09/2018
1,02:00,"30,468","31,156",08/09/2018
2,03:00,"29,244","29,682",08/09/2018
3,04:00,"28,540","28,918",08/09/2018
4,05:00,"28,312","28,577",08/09/2018
5,06:00,"28,692","28,799",08/09/2018
6,07:00,"30,316","30,420",08/09/2018
7,08:00,"32,179","32,412",08/09/2018
8,09:00,"35,330","35,403",08/09/2018
9,10:00,"37,457","37,874",08/09/2018
10,11:00,"37,908","38,839",08/09/2018
11,12:00,"37,665","38,615",08/09/2018
12,13:00,"36,646","36,588",08/09/2018
13,14:00,"35,251","34,899",08/09/2018
14,15:00,"34,842","34,143",08/09/2018
15,16:00,"34,421","34,044",08/09/2018
16,17:00,"34,818","33,964",08/09/2018
17,18:00,"35,292","34,411",08/09/2018
18,19:00,"35,679","35,607",08/09/2018
19,20:00,"37,278","37,621",08/09/2018
20,21:00,"38,016","38,196",08/09/2018
21,22:00,"35,343","35,636",08/09/2018
22,23:00,"32,726","33,090",08/09/2018
23,24:00,"30,286","30,603",08/09/2018
24,Totale:,"809,156","812,647",08/09/2018
0,01:00,"25,247","25,617",15/04/2019
1,02:00,"23,539","23,775",15/04/2019
2,03:00,"22,995","22,971",15/04/2019
3,04:00,"22,679","22,755",15/04/2019
4,05:00,"23,278","23,215",15/04/2019
5,06:00,"25,571","24,954",15/04/2019
6,07:00,"31,658","30,136",15/04/2019
7,08:00,"37,812","36,017",15/04/2019
8,09:00,"43,605","41,780",15/04/2019
9,10:00,"45,187","43,472",15/04/2019
10,11:00,"44,474","43,422",15/04/2019
11,12:00,"44,167","43,747",15/04/2019
12,13:00,"41,580","41,321",15/04/2019
13,14:00,"42,165","41,479",15/04/2019
14,15:00,"42,536","42,199",15/04/2019
15,16:00,"42,220","42,926",15/04/2019
16,17:00,"42,169","43,398",15/04/2019
17,18:00,"40,996","42,180",15/04/2019
18,19:00,"39,725","40,363",15/04/2019
19,20:00,"40,657","41,003",15/04/2019
20,21:00,"42,816","42,853",15/04/2019
21,22:00,"40,354","40,491",15/04/2019
22,23:00,"36,152","35,930",15/04/2019
23,24:00,"32,332","32,327",15/04/2019
24,Totale:,"873,914","868,331",15/04/2019
0,01:00,"37,686","38,109",31/07/2018
1,02:00,"35,198","35,504",31/07/2018
2,03:00,"33,540","33,677",31/07/2018
3,04:00,"32,659","33,261",31/07/2018
4,05:00,"32,700","33,078",31/07/2018
5,06:00,"33,755","33,977",31/07/2018
6,07:00,"36,158","36,529",31/07/2018
7,08:00,"41,885","41,651",31/07/2018
8,09:00,"48,016","48,393",31/07/2018
9,10:00,"51,745","52,352",31/07/2018
10,11:00,"53,879","54,702",31/07/2018
11,12:00,"55,023","55,968",31/07/2018
12,13:00,"54,055","53,883",31/07/2018
13,14:00,"54,433","54,124",31/07/2018
14,15:00,"56,058","55,620",31/07/2018
15,16:00,"56,162","55,869",31/07/2018
16,17:00,"55,959","56,157",31/07/2018
17,18:00,"54,603","54,763",31/07/2018
18,19:00,"52,703","53,010",31/07/2018
19,20:00,"51,566","51,931",31/07/2018
20,21:00,"50,813","51,592",31/07/2018
21,22:00,"50,094","51,104",31/07/2018
22,23:00,"46,291","47,566",31/07/2018
23,24:00,"42,439","43,562",31/07/2018
24,Totale:,"1,117,420","1,126,382",31/07/2018
0,01:00,"24,147","24,446",24/12/2018
1,02:00,"22,319","22,492",24/12/2018
2,03:00,"21,270","21,332",24/12/2018
3,04:00,"20,776","20,855",24/12/2018
4,05:00,"20,709","20,907",24/12/2018
5,06:00,"22,155","22,000",24/12/2018
6,07:00,"25,010","24,538",24/12/2018
7,08:00,"27,945","27,900",24/12/2018
8,09:00,"30,715","30,684",24/12/2018
9,10:00,"32,396","32,970",24/12/2018
10,11:00,"31,699","32,692",24/12/2018
11,12:00,"31,169","31,929",24/12/2018
12,13:00,"31,331","31,520",24/12/2018
13,14:00,"30,047","30,543",24/12/2018
14,15:00,"30,080","30,215",24/12/2018
15,16:00,"30,898","30,781",24/12/2018
16,17:00,"32,507","31,878",24/12/2018
17,18:00,"35,891","35,008",24/12/2018
18,19:00,"36,130","36,157",24/12/2018
19,20:00,"35,105","35,719",24/12/2018
20,21:00,"32,329","33,167",24/12/2018
21,22:00,"29,930","30,431",24/12/2018
22,23:00,"28,123","28,719",24/12/2018
23,24:00,"26,215","26,582",24/12/2018
24,Totale:,"688,896","693,465",24/12/2018
0,01:00,"30,701","31,403",27/09/2018
1,02:00,"28,971","29,687",27/09/2018
2,03:00,"28,005","28,634",27/09/2018
3,04:00,"27,872","28,345",27/09/2018
4,05:00,"28,068","28,539",27/09/2018
5,06:00,"29,780","29,896",27/09/2018
6,07:00,"34,911","34,507",27/09/2018
7,08:00,"39,621","39,550",27/09/2018
8,09:00,"44,050","44,380",27/09/2018
9,10:00,"45,535","46,370",27/09/2018
10,11:00,"45,410","46,394",27/09/2018
11,12:00,"45,395","46,023",27/09/2018
12,13:00,"43,607","43,798",27/09/2018
13,14:00,"43,221","42,410",27/09/2018
14,15:00,"44,056","42,888",27/09/2018
15,16:00,"44,259","43,066",27/09/2018
16,17:00,"44,361","43,460",27/09/2018
17,18:00,"43,273","42,710",27/09/2018
18,19:00,"42,823","41,712",27/09/2018
19,20:00,"45,805","44,469",27/09/2018
20,21:00,"44,118","43,961",27/09/2018
21,22:00,"40,937","40,887",27/09/2018
22,23:00,"36,862","36,742",27/09/2018
23,24:00,"33,642","33,213",27/09/2018
24,Totale:,"935,283","933,044",27/09/2018
0,01:00,"26,680","26,217",14/04/2019
1,02:00,"24,595","24,186",14/04/2019
2,03:00,"23,295","22,874",14/04/2019
3,04:00,"22,621","22,257",14/04/2019
4,05:00,"22,143","21,970",14/04/2019
5,06:00,"22,599","22,539",14/04/2019
6,07:00,"22,975","22,781",14/04/2019
7,08:00,"24,216","23,556",14/04/2019
8,09:00,"26,722","26,428",14/04/2019
9,10:00,"28,593","28,459",14/04/2019
10,11:00,"29,463","29,828",14/04/2019
11,12:00,"30,174","30,396",14/04/2019
12,13:00,"30,610","30,576",14/04/2019
13,14:00,"28,661","29,939",14/04/2019
14,15:00,"27,921","28,562",14/04/2019
15,16:00,"27,649","27,481",14/04/2019
16,17:00,"27,966","27,458",14/04/2019
17,18:00,"28,091","27,536",14/04/2019
18,19:00,"29,431","28,710",14/04/2019
19,20:00,"31,304","30,588",14/04/2019
20,21:00,"33,325","33,466",14/04/2019
21,22:00,"32,287","33,035",14/04/2019
22,23:00,"29,748","30,819",14/04/2019
23,24:00,"27,124","27,750",14/04/2019
24,Totale:,"658,193","657,411",14/04/2019
0,01:00,"31,044","30,661",27/09/2019
1,02:00,"28,902","28,832",27/09/2019
2,03:00,"28,083","27,912",27/09/2019
3,04:00,"27,547","27,610",27/09/2019
4,05:00,"27,845","27,703",27/09/2019
5,06:00,"29,546","29,611",27/09/2019
6,07:00,"35,022","34,713",27/09/2019
7,08:00,"39,954","39,707",27/09/2019
8,09:00,"44,276","44,155",27/09/2019
9,10:00,"46,018","46,530",27/09/2019
10,11:00,"46,463","46,639",27/09/2019
11,12:00,"46,646","46,704",27/09/2019
12,13:00,"44,439","43,918",27/09/2019
13,14:00,"44,307","43,338",27/09/2019
14,15:00,"45,498","43,976",27/09/2019
15,16:00,"45,498","43,969",27/09/2019
